timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_from_raw,release_year_to_raw,release_year_matched,release_year_from_matched,release_year_to_matched,attribute_filters_enabled,attribute_filters_relaxed,attribute_filter_tags_requested,attribute_filter_supported_languages_requested,attribute_filter_release_year_requested,attribute_filter_release_year_from_requested,attribute_filter_release_year_to_requested,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,attribute_filter_release_year_from,attribute_filter_release_year_to,result_count,result_count_after_limit
2026-02-10T19:42:19+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,no_reranker_balanced,0.75,10,100,0,925,925,,01c2535e-0005-0843-0001-397a0006d226,,30,30,,4e-06,4e-06,,4e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:20+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,no_reranker_balanced,0.85,10,100,0,967,967,,01c2535e-0005-0847-0001-397a0006c262,,56,56,,8e-06,8e-06,,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:21+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,low_latency,0.3,10,100,0,874,874,,01c2535e-0005-0846-0001-397a00068f6a,,51,51,,8e-06,8e-06,,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:22+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,low_latency,0.65,10,100,0,921,921,,01c2535e-0005-0846-0001-397a00068f6e,,38,38,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,82,10
2026-02-10T19:42:23+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,low_latency,0.75,10,100,0,820,820,,01c2535e-0005-0846-0001-397a00068f72,,38,38,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:24+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,low_latency,0.85,10,100,0,920,920,,01c2535e-0005-0847-0001-397a0006c272,,37,37,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:25+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,reranker_heavy,0.3,10,100,0,1844,1844,,01c2535e-0005-0847-0001-397a0006c27a,,37,37,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:27+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,reranker_heavy,0.65,10,100,0,1740,1740,,01c2535e-0005-0843-0001-397a0006d23e,,45,45,,7e-06,7e-06,,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,82,10
2026-02-10T19:42:28+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,reranker_heavy,0.75,10,100,0,1128,1128,,01c2535e-0005-0847-0001-397a0006c282,,37,37,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:29+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods","melancholic, story-rich, small town, autumn vibes, weird stuff happening in the woods",[],,False,,,,reranker_heavy,0.85,10,100,0,1041,1041,,01c2535e-0005-0846-0001-397a00068f8a,,46,46,,7e-06,7e-06,,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:30+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,balanced_default,0.3,10,100,0,1011,1011,,01c2535e-0005-0843-0001-397a0006d246,,35,35,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:31+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,balanced_default,0.65,10,100,0,1077,1077,,01c2535e-0005-0847-0001-397a0006c28e,,35,35,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:32+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,balanced_default,0.75,10,100,0,1064,1064,,01c2535e-0005-0846-0001-397a00068f96,,33,33,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:42:34+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,balanced_default,0.85,10,100,0,1128,1128,,01c2535e-0005-0846-0001-397a00068f9a,,38,38,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_focus,0.3,10,100,0,1125,1125,,01c2535e-0005-0847-0001-397a0006c296,,42,42,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:36+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_focus,0.65,10,100,0,1127,1127,,01c2535e-0005-0846-0001-397a00068fa6,,34,34,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:37+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_focus,0.75,10,100,0,1082,1082,,01c2535e-0005-0847-0001-397a0006c29e,,38,38,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:42:38+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_focus,0.85,10,100,0,1170,1170,,01c2535e-0005-0847-0001-397a0006c2a2,,34,34,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:39+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,semantic_focus,0.3,10,100,0,1041,1041,,01c2535e-0005-0847-0001-397a0006c2a6,,36,36,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:40+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,semantic_focus,0.65,10,100,0,1108,1108,,01c2535e-0005-0847-0001-397a0006c2ae,,37,37,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:41+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,semantic_focus,0.75,10,100,0,1125,1125,,01c2535e-0005-0847-0001-397a0006c2b6,,36,36,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:42:43+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,semantic_focus,0.85,10,100,0,1188,1188,,01c2535e-0005-0846-0001-397a00068fb6,,50,50,,8e-06,8e-06,,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:44+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_extreme,0.3,10,100,0,1168,1168,,01c2535e-0005-0843-0001-397a0006d276,,60,60,,9e-06,9e-06,,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:45+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_extreme,0.65,10,100,0,1229,1229,,01c2535e-0005-0847-0001-397a0006c2c2,,40,40,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:46+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_extreme,0.75,10,100,0,1125,1125,,01c2535e-0005-0847-0001-397a0006c2ca,,38,38,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:42:47+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,keyword_extreme,0.85,10,100,0,1126,1126,,01c2535e-0005-0847-0001-397a0006c2d2,,38,38,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:48+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,no_reranker_balanced,0.3,10,100,0,923,923,,01c2535e-0005-0846-0001-397a00068fc2,,52,52,,8e-06,8e-06,,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:49+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,no_reranker_balanced,0.65,10,100,0,844,844,,01c2535e-0005-0843-0001-397a0006d28a,,51,51,,8e-06,8e-06,,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:50+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,no_reranker_balanced,0.75,10,100,0,893,893,,01c2535e-0005-0846-0001-397a00068fca,,35,35,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:42:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,no_reranker_balanced,0.85,10,100,0,926,926,,01c2535e-0005-0847-0001-397a0006c2de,,41,41,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:52+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,low_latency,0.3,10,100,0,861,861,,01c2535e-0005-0847-0001-397a0006c2e6,,39,39,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:53+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,low_latency,0.65,10,100,0,930,930,,01c2535e-0005-0847-0001-397a0006c2ee,,39,39,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,low_latency,0.75,10,100,0,970,970,,01c2535e-0005-0847-0001-397a0006c2f6,,37,37,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:42:55+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,low_latency,0.85,10,100,0,920,920,,01c2535e-0005-0843-0001-397a0006d29e,,44,44,,7e-06,7e-06,,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T19:42:56+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,reranker_heavy,0.3,10,100,0,1741,1741,,01c2535e-0005-0843-0001-397a0006d2a6,,35,35,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:57+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,reranker_heavy,0.65,10,100,0,1124,1124,,01c2535e-0005-0843-0001-397a0006d2ae,,33,33,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,100,10
2026-02-10T19:42:59+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,reranker_heavy,0.75,10,100,0,1127,1127,,01c2535e-0005-0846-0001-397a00068fde,,43,43,,6e-06,6e-06,,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T19:43:00+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cute-but-gory dark comedy apocalypse with cats/dogs, choices matter","cute-but-gory dark comedy apocalypse with cats/dogs, choices matter",[],,False,,,,reranker_heavy,0.85,10,100,0,1023,1023,,01c2535e-0005-0846-0001-397a00068fe6,,33,33,,5e-06,5e-06,,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
