timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_from_raw,release_year_to_raw,release_year_matched,release_year_from_matched,release_year_to_matched,attribute_filters_enabled,attribute_filters_relaxed,attribute_filter_tags_requested,attribute_filter_supported_languages_requested,attribute_filter_release_year_requested,attribute_filter_release_year_from_requested,attribute_filter_release_year_to_requested,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,attribute_filter_release_year_from,attribute_filter_release_year_to,result_count,result_count_after_limit
2026-02-10T16:22:30+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,semantic_focus,0.75,10,100,1950,2015,3965,01c25296-0005-0847-0001-397a0005efba,01c25296-0005-0843-0001-397a00060f7a;01c25296-0005-0847-0001-397a0005efc2,1824,91,1915,7.5e-05,1.4e-05,8.9e-05,7.5e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:22:34+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,semantic_focus,0.85,10,100,1360,1842,3202,01c25296-0005-0847-0001-397a0005efc6,01c25296-0005-0846-0001-397a0005ffaa;01c25296-0005-0846-0001-397a0005ffae,1285,179,1464,5.7e-05,2.7e-05,8.4e-05,5.7e-05,2.7e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,0,0
2026-02-10T16:22:40+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.3,10,100,3481,1944,5425,01c25296-0005-0847-0001-397a0005efce,01c25296-0005-0843-0001-397a00060f86;01c25296-0005-0843-0001-397a00060f8a,3421,72,3493,5.7e-05,1.1e-05,6.8e-05,5.7e-05,1.1e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:22:44+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.65,10,100,1535,1739,3274,01c25296-0005-0847-0001-397a0005efd2,01c25296-0005-0843-0001-397a00060f8e;01c25296-0005-0847-0001-397a0005efda,1468,102,1570,9.4e-05,1.5e-05,0.000109,9.4e-05,1.5e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:22:48+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.75,10,100,1306,1999,3305,01c25296-0005-0846-0001-397a0005ffc6,01c25296-0005-0847-0001-397a0005efe2;01c25296-0005-0846-0001-397a0005ffce,1259,100,1359,5.8e-05,1.6e-05,7.4e-05,5.8e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,1,1
2026-02-10T16:22:52+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.85,10,100,1837,1763,3600,01c25296-0005-0847-0001-397a0005efee,01c25296-0005-0847-0001-397a0005eff2;01c25296-0005-0846-0001-397a0005ffda,1790,75,1865,7.8e-05,1.1e-05,8.9e-05,7.8e-05,1.1e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:22:56+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.3,10,100,1434,1740,3174,01c25296-0005-0845-0001-397a0005d84e,01c25296-0005-0847-0001-397a0005effa;01c25296-0005-0846-0001-397a0005ffe2,1299,76,1375,4.3e-05,1.1e-05,5.4e-05,4.3e-05,1.1e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.65,10,100,1465,3734,5199,01c25296-0005-0846-0001-397a0005ffe6,01c25296-0005-0847-0001-397a0005f002;01c25296-0005-0843-0001-397a00060faa,1420,124,1544,5.1e-05,1.9e-05,7e-05,5.1e-05,1.9e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:06+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.75,10,100,1947,1845,3792,01c25297-0005-0845-0001-397a0005d862,01c25297-0005-0846-0001-397a0005fff6;01c25297-0005-0846-0001-397a0005fffa,1754,107,1861,5.5e-05,1.6e-05,7.1e-05,5.5e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:23:11+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.85,10,100,1550,1842,3392,01c25297-0005-0846-0001-397a0005fffe,01c25297-0005-0847-0001-397a00061012;01c25297-0005-0846-0001-397a00060002,1494,107,1601,5.5e-05,1.6e-05,7.1e-05,5.5e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:23:15+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.3,10,100,1598,1840,3438,01c25297-0005-0845-0001-397a0005d876,01c25297-0005-0846-0001-397a00062006;01c25297-0005-0845-0001-397a0005d87a,1551,95,1646,4.3e-05,1.5e-05,5.8e-05,4.3e-05,1.5e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:20+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.65,10,100,2047,1738,3785,01c25297-0005-0843-0001-397a00060fce,01c25297-0005-0843-0001-397a00060fd2;01c25297-0005-0847-0001-397a0006102a,1943,120,2063,6.6e-05,1.8e-05,8.4e-05,6.6e-05,1.8e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:24+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.75,10,100,1740,1637,3377,01c25297-0005-0846-0001-397a00062012,01c25297-0005-0845-0001-397a0005d88a;01c25297-0005-0843-0001-397a00060fde,1636,89,1725,5e-05,1.3e-05,6.3e-05,5e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:23:28+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.85,10,100,1897,1689,3586,01c25297-0005-0847-0001-397a00061036,01c25297-0005-0846-0001-397a0006201e;01c25297-0005-0845-0001-397a0005d896,1851,106,1957,5.6e-05,1.6e-05,7.2e-05,5.6e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:23:32+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.3,10,100,1690,1790,3480,01c25297-0005-0843-0001-397a00060fea,01c25297-0005-0843-0001-397a00060fee;01c25297-0005-0847-0001-397a00061042,1623,92,1715,4.5e-05,1.4e-05,5.9e-05,4.5e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:36+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.65,10,100,1639,1842,3481,01c25297-0005-0846-0001-397a0006202e,01c25297-0005-0846-0001-397a00062032;01c25297-0005-0845-0001-397a0005d8aa,1561,95,1656,0.000104,1.4e-05,0.000118,0.000104,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:40+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.75,10,100,1159,1842,3001,01c25297-0005-0843-0001-397a00060ffe,01c25297-0005-0847-0001-397a0006104e;01c25297-0005-0846-0001-397a0006203e,1112,89,1201,5e-05,1.3e-05,6.3e-05,5e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:23:44+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.85,10,100,1331,1810,3141,01c25297-0005-0845-0001-397a0005d8b6,01c25297-0005-0846-0001-397a00062042;01c25297-0005-0846-0001-397a00062046,1186,79,1265,5.2e-05,1.2e-05,6.4e-05,5.2e-05,1.2e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:23:48+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,balanced_default,0.3,10,100,1467,1891,3358,01c25297-0005-0845-0001-397a0005d8be,01c25297-0005-0845-0001-397a0005d8c2;01c25297-0005-0843-0001-397a00063016,1351,94,1445,5.4e-05,1.5e-05,6.9e-05,5.4e-05,1.5e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:52+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,balanced_default,0.65,10,100,1281,1843,3124,01c25297-0005-0843-0001-397a0006301a,01c25297-0005-0847-0001-397a0006106a;01c25297-0005-0847-0001-397a0006106e,1226,87,1313,5.4e-05,1.3e-05,6.7e-05,5.4e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:23:56+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,balanced_default,0.75,10,100,1433,1944,3377,01c25297-0005-0846-0001-397a00062056,01c25297-0005-0845-0001-397a0005d8d6;01c25297-0005-0845-0001-397a0005d8da,1279,121,1400,6.9e-05,1.8e-05,8.7e-05,6.9e-05,1.8e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,1,1
2026-02-10T16:24:00+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,balanced_default,0.85,10,100,1642,1842,3484,01c25297-0005-0843-0001-397a0006302a,01c25297-0005-0845-0001-397a0005d8e2;01c25297-0005-0843-0001-397a00063032,1592,89,1681,5.1e-05,1.4e-05,6.5e-05,5.1e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,0,0
2026-02-10T16:24:03+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_focus,0.3,10,100,1229,1843,3072,01c25298-0005-0847-0001-397a00061096,01c25298-0005-0847-0001-397a0006109a;01c25298-0005-0846-0001-397a0006207a,1122,113,1235,5.7e-05,1.7e-05,7.4e-05,5.7e-05,1.7e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,100,10
2026-02-10T16:24:07+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_focus,0.65,10,100,1434,1740,3174,01c25298-0005-0846-0001-397a0006207e,01c25298-0005-0846-0001-397a00062082;01c25298-0005-0845-0001-397a0005d8f6,1354,85,1439,5.8e-05,1.3e-05,7.1e-05,5.8e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:24:12+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_focus,0.75,10,100,1945,1842,3787,01c25298-0005-0846-0001-397a00062086,01c25298-0005-0845-0001-397a0005d8fe;01c25298-0005-0843-0001-397a0006304e,1797,82,1879,5.3e-05,1.3e-05,6.6e-05,5.3e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:24:15+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_focus,0.85,10,100,1332,1785,3117,01c25298-0005-0843-0001-397a00063052,01c25298-0005-0847-0001-397a000610ae;01c25298-0005-0846-0001-397a00062096,1266,107,1373,4.2e-05,1.6e-05,5.8e-05,4.2e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:24:20+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,semantic_focus,0.3,10,100,1332,2353,3685,01c25298-0005-0845-0001-397a0005d90e,01c25298-0005-0845-0001-397a0005d912;01c25298-0005-0845-0001-397a0005d916,1182,92,1274,5e-05,1.4e-05,6.4e-05,5e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
