timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_matched,attribute_filters_enabled,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,result_count,result_count_after_limit
2026-02-10T06:17:30+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,semantic_focus,0.75,10,100,1735,809,2544,01c25039-0005-07c5-0001-397a000462b6,01c25039-0005-07c5-0001-397a000462ba,1656,276,1932,5e-05,4.2e-05,9.2e-05,5e-05,4.2e-05,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:17:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,semantic_focus,0.85,10,100,2764,410,3174,01c25039-0005-07c5-0001-397a000462be,01c25039-0005-081a-0001-397a00045ada,2667,37,2704,5.1e-05,6e-06,5.7e-05,5.1e-05,6e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:17:39+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,keyword_extreme,0.3,10,100,3030,428,3458,01c25039-0005-07f0-0001-397a000439c6,01c25039-0005-07c5-0001-397a000462c6,2986,55,3041,6.8e-05,8e-06,7.6e-05,6.8e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:17:44+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,keyword_extreme,0.65,10,100,3829,443,4272,01c25039-0005-07c5-0001-397a000462ca,01c25039-0005-07c5-0001-397a000462ce,3735,49,3784,7.1e-05,7e-06,7.8e-05,7.1e-05,7e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:17:48+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,keyword_extreme,0.75,10,100,1948,412,2360,01c25039-0005-07c5-0001-397a000462d2,01c25039-0005-0810-0001-397a00044a86,1862,53,1915,6.9e-05,8e-06,7.7e-05,6.9e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:17:52+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,keyword_extreme,0.85,10,100,2848,548,3396,01c25039-0005-081e-0001-397a0004724e,01c25039-0005-0810-0001-397a00044a92,2765,38,2803,6.2e-05,6e-06,6.8e-05,6.2e-05,6e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:17:56+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,no_reranker_balanced,0.3,10,100,2936,265,3201,01c25039-0005-081e-0001-397a00047252,01c25039-0005-081a-0001-397a00045aee,2822,39,2861,5.4e-05,6e-06,6e-05,5.4e-05,6e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:00+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,no_reranker_balanced,0.65,10,100,1680,273,1953,01c25039-0005-07c5-0001-397a000462da,01c25039-0005-0810-0001-397a00044a9a,1630,50,1680,4.9e-05,8e-06,5.7e-05,4.9e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:03+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,no_reranker_balanced,0.75,10,100,2458,306,2764,01c2503a-0005-0810-0001-397a00044a9e,01c2503a-0005-081e-0001-397a0004725e,2384,72,2456,5.8e-05,1.1e-05,6.9e-05,5.8e-05,1.1e-05,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:18:08+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,no_reranker_balanced,0.85,10,100,3066,261,3327,01c2503a-0005-081e-0001-397a00047262,01c2503a-0005-081e-0001-397a00047266,2958,35,2993,4.9e-05,5e-06,5.4e-05,4.9e-05,5e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:18:12+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,low_latency,0.3,10,100,2570,291,2861,01c2503a-0005-081e-0001-397a0004726a,01c2503a-0005-081a-0001-397a00045b02,2524,59,2583,4.6e-05,9e-06,5.5e-05,4.6e-05,9e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:17+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,low_latency,0.65,10,100,2999,296,3295,01c2503a-0005-07c5-0001-397a000462ee,01c2503a-0005-07f0-0001-397a000439fa,2878,55,2933,4.8e-05,8e-06,5.6e-05,4.8e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:21+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,low_latency,0.75,10,100,2961,281,3242,01c2503a-0005-07c5-0001-397a000462fa,01c2503a-0005-0810-0001-397a00044aae,2845,59,2904,4.9e-05,9e-06,5.8e-05,4.9e-05,9e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:18:25+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,low_latency,0.85,10,100,2338,275,2613,01c2503a-0005-0810-0001-397a00044ab2,01c2503a-0005-081e-0001-397a00047282,1825,51,1876,7.6e-05,8e-06,8.4e-05,7.6e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:18:28+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,reranker_heavy,0.3,10,100,1754,403,2157,01c2503a-0005-0810-0001-397a00044aba,01c2503a-0005-081a-0001-397a00045b0e,1678,51,1729,5.3e-05,8e-06,6.1e-05,5.3e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:32+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,reranker_heavy,0.65,10,100,2776,415,3191,01c2503a-0005-07f0-0001-397a00043a06,01c2503a-0005-081e-0001-397a0004728e,2728,44,2772,4.7e-05,7e-06,5.4e-05,4.7e-05,7e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:36+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,reranker_heavy,0.75,10,100,1740,437,2177,01c2503a-0005-0810-0001-397a00044ac6,01c2503a-0005-07c5-0001-397a00046306,1639,63,1702,5.6e-05,9e-06,6.5e-05,5.6e-05,9e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:18:42+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.0,reranker_heavy,0.85,10,100,4404,416,4820,01c2503a-0005-0810-0001-397a00044aca,01c2503a-0005-081a-0001-397a00045b1e,4260,51,4311,5e-05,8e-06,5.8e-05,5e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:18:46+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,balanced_default,0.3,10,100,2777,413,3190,01c2503a-0005-07c5-0001-397a00046312,01c2503a-0005-081e-0001-397a0004729a,2729,52,2781,5e-05,8e-06,5.8e-05,5e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,balanced_default,0.65,10,100,2701,428,3129,01c2503a-0005-0810-0001-397a00044ad2,01c2503a-0005-07c5-0001-397a0004631a,2656,50,2706,5.4e-05,8e-06,6.2e-05,5.4e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:18:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,balanced_default,0.75,10,100,1859,395,2254,01c2503a-0005-07c5-0001-397a00046322,01c2503a-0005-07c5-0001-397a0004632a,1810,36,1846,6.6e-05,5e-06,7.1e-05,6.6e-05,5e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:18:58+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,balanced_default,0.85,10,100,2795,407,3202,01c2503a-0005-081e-0001-397a000472a6,01c2503a-0005-07f0-0001-397a00043a26,2750,44,2794,6.7e-05,7e-06,7.4e-05,6.7e-05,7e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:19:03+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_focus,0.3,10,100,3173,418,3591,01c2503a-0005-0810-0001-397a00044ade,01c2503b-0005-07c5-0001-397a00046332,3083,50,3133,5.5e-05,8e-06,6.3e-05,5.5e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:19:06+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow urban exploration,[],,True,claude-4-sonnet,120,0.6,keyword_focus,0.65,10,100,1670,402,2072,01c2503b-0005-07c5-0001-397a0004633a,01c2503b-0005-07c5-0001-397a0004633e,1625,40,1665,4.9e-05,6e-06,5.5e-05,4.9e-05,6e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:19:10+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_focus,0.75,10,100,1695,414,2109,01c2503b-0005-07f0-0001-397a00043a32,01c2503b-0005-07f0-0001-397a00043a36,1648,52,1700,5.6e-05,8e-06,6.4e-05,5.6e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:19:13+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_focus,0.85,10,100,1743,152,1895,01c2503b-0005-081a-0001-397a00045b36,01c2503b-0005-0810-0001-397a00044ae6,1596,35,1631,5.4e-05,5e-06,5.9e-05,5.4e-05,5e-06,,,,,"[""hidden object"", ""cats""]","[""hidden object"", ""cats""]",[],[],[],[],,,True,"[""hidden object"", ""cats""]",[],,0,0
2026-02-10T06:19:16+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,semantic_focus,0.3,10,100,1778,416,2194,01c2503b-0005-0810-0001-397a00044aea,01c2503b-0005-081e-0001-397a000472ca,1653,52,1705,5.4e-05,8e-06,6.2e-05,5.4e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:19:21+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,semantic_focus,0.65,10,100,3104,412,3516,01c2503b-0005-07f0-0001-397a00043a46,01c2503b-0005-0810-0001-397a00044af2,3058,54,3112,6.2e-05,8e-06,7e-05,6.2e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:19:24+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,semantic_focus,0.75,10,100,1844,428,2272,01c2503b-0005-081a-0001-397a00045b3e,01c2503b-0005-081a-0001-397a00045b42,1756,61,1817,6.7e-05,9e-06,7.6e-05,6.7e-05,9e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:19:28+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,semantic_focus,0.85,10,100,1763,1222,2985,01c2503b-0005-0810-0001-397a00044afa,01c2503b-0005-07c5-0001-397a00046362,1711,52,1763,5.4e-05,8e-06,6.2e-05,5.4e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:19:33+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_extreme,0.3,10,100,2972,447,3419,01c2503b-0005-081a-0001-397a00045b4a,01c2503b-0005-081e-0001-397a000472d6,2926,60,2986,5.8e-05,9e-06,6.7e-05,5.8e-05,9e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:19:38+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_extreme,0.65,10,100,3275,412,3687,01c2503b-0005-0810-0001-397a00044afe,01c2503b-0005-081a-0001-397a00045b56,3207,49,3256,5.1e-05,7e-06,5.8e-05,5.1e-05,7e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,100,10
2026-02-10T06:19:43+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_extreme,0.75,10,100,3231,434,3665,01c2503b-0005-081e-0001-397a000472de,01c2503b-0005-07c5-0001-397a00046376,3182,50,3232,7.3e-05,8e-06,8.1e-05,7.3e-05,8e-06,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,26,10
2026-02-10T06:19:48+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city Krakow hidden object cats urban,[],,True,claude-4-sonnet,120,0.6,keyword_extreme,0.85,10,100,2780,428,3208,01c2503b-0005-07c5-0001-397a0004637a,01c2503b-0005-07f0-0001-397a00043a5a,2694,66,2760,4.8e-05,1e-05,5.8e-05,4.8e-05,1e-05,,,,,"[""hidden cats"", ""city""]",[],"[""hidden cats"", ""city""]",[],[],[],,,True,[],[],,0,0
2026-02-10T06:19:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Is ""Hidden Cats in Krakow"" in the catalog? if not, show closest hidden cats city games",hidden cats city urban exploration puzzle,[],,True,claude-4-sonnet,120,0.6,no_reranker_balanced,0.3,10,100,1740,164,1904,01c2503b-0005-081e-0001-397a000472ee,01c2503b-0005-07c5-0001-397a00046382,1582,47,1629,6.2e-05,7e-06,6.9e-05,6.2e-05,7e-06,,,,,"[""hidden object"", ""cats""]","[""hidden object"", ""cats""]",[],[],[],[],,,True,"[""hidden object"", ""cats""]",[],,0,0
